name,xPos,xposName,access,latest,owner,statisticalSector,questionnaire,geographicCoverage,sampleSize,disaggregationAge,disaggregationLocation,sourceType,url
Last visit by a school supervisor- month (CSD),3,Data Series,,,,,CSECTION3I: School supervision,,,,,,
Last visit by a school supervisor- year (CSD),3,Data Series,,,,,CSECTION3I: School supervision,,,,,,
Frequency of school supervision/monitoring (CSD),3,Data Series,,,,,CSECTION3I: School supervision,,,,,,
Marital Status (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Relationship to head of household (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Household usual member (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Eligible female respondent (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Usual members who spent the night (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Place to wash  hands (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Place to wash hands - observed (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Water souces used on a regular basis (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Source of drinking water (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Water source for other purposes (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Uses of the water source (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Availability of the water source (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Availability of the water source at specific time (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Period to and from water source (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Ownership of a garden (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Toilet facility used  (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Main toilet facilty used (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Frequency of toilet facilty usage (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Toilet facilty sharing (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Number of households that share a toilet facility (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Number of people regularly using the bush / field at home or at work (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Disposal of under-5 children's fecal waste (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
District (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Constituency (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Sub-County (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Parish (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Polling station (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Voter names (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Voter's Age (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Voter's Sex (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Voter's village (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Water Source Location - rural(UWASA),3,Data Series,,,,,2: Water source location,,,Varied,Actual location,,
Water Source Location - urban(UWASA),3,Data Series,,,,,2: Water source location,,,Varied,Actual location,,
Period of water source construction(UWASA),3,Data Series,,,,,3: General information,,,Varied,Actual location,,
Source of funding for the water source(UWASA),3,Data Series,,,,,3: General information,,,Varied,Actual location,,
Ownership of watersource(UWASA),3,Data Series,,,,,3: General information,,,Varied,Actual location,,
Number of users of watersource(UWASA),3,Data Series,,,,,3: General information,,,Varied,Actual location,,
Type of watersource(UWASA),3,Data Series,,,,,4: Type of source,,,Varied,Actual location,,
Management of watersource(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) established(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) trained(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) functionality(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) reasons for not functioning(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) members(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) active members(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) women members(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
No. of women holding key positions in the Water and Sanitation Committee (WSC)(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water source functionality(UWASA),3,Data Series,,,,,6: Operational status (functionality),,,Varied,Actual location,,
Water source last functionality(UWASA),3,Data Series,,,,,6: Operational status (functionality),,,Varied,Actual location,,
Reasons for water source not functioning(UWASA),3,Data Series,,,,,6: Operational status (functionality),,,Varied,Actual location,,
Reasons (explained) for water source not functioning(UWASA),3,Data Series,,,,,6: Operational status (functionality),,,Varied,Actual location,,
Water source last repair(UWASA),3,Data Series,,,,,6: Operational status (functionality),,,Varied,Actual location,,
Water source last repair (details)(UWASA),3,Data Series,,,,,6: Operational status (functionality),,,Varied,Actual location,,
Information for District Water Officer (DWO)(UWASA),3,Data Series,,,,,7: Other info as required,,,Varied,Actual location,,
Births registration (BDR),3,Data Series,,,,,Section 1: NOTICE OF BIRTH OF A CHILD ,,,Actual,2nd level admin area,,
Direction Uganda is headed,3,Data Series,,,,,SECTION A: GENERAL ISSUES FACING UGANDA,,,,,,
Important development priorities ,3,Data Series,,,,,,,,,,,
Development contributing to poverty reduction,3,Data Series,,,,,,,,,,,
Factors genarating Economic growth,3,Data Series,,,,,,,,,,,
Achievement of shared prosperity,3,Data Series,,,,,,,,,,,
Familiarity with world bank group work,3,Data Series,,,,,,,,,,,
Effectiveness of world bank group,3,Data Series,,,,,,,,,,,
staff's preparation extent in solving complicated development challenges,3,Data Series,,,,,,,,,,,
Availability of information,3,Data Series,,,,,,,,,,,
Responsiveness to requests,3,Data Series,,,,,,,,,,,
Current position,3,Data Series,,,,,,,,,,,
Your work's primary specialisation ,3,Data Series,,,,,,,,,,,
Collaborate/ work proffessionally with,3,Data Series,,,,,,,,,,,
Agencies you work with,3,Data Series,,,,,,,,,,,
Description of most exposure activity,3,Data Series,,,,,,,,,,,
Geographic location,3,Data Series,,,,,,,,,,,
Birth certificate ownership (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Ethnicity (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Religion (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Orphan hood - mother (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Orphan hood - father (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Migration status (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Length of continuous stay (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Disability - seeing (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Disability - hearing (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Disability - walking (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Disability - rembering (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
School dropout status (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Formal education grade completed (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Field of specialisation (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Ability to read and write (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Employment status (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Occupation (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Mobile phone ownership (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Internet use (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Marital status (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Children ever born (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Ever given birth (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Children alive (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Children dead (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Latest birth (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Sex of the last live birth (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Survival status of the last live birth (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Age at death of the last birth  (NHPC),3,Data Series,,,,,Section 1: Demographics,,,Actual,2nd level admin area,,
Occupancy tenure (NHPC),3,Data Series,,,,,Section 2: Housing Conditions,,,Actual,2nd level admin area,,
Dwelling unit type (NHPC),3,Data Series,,,,,Section 2: Housing Conditions,,,Actual,2nd level admin area,,
Number of rooms in the dwelling unit (NHPC),3,Data Series,,,,,Section 2: Housing Conditions,,,Actual,2nd level admin area,,
Roof material type (NHPC),3,Data Series,,,,,Section 2: Housing Conditions,,,Actual,2nd level admin area,,
Wall material type (NHPC),3,Data Series,,,,,Section 2: Housing Conditions,,,Actual,2nd level admin area,,
Floor material type (NHPC),3,Data Series,,,,,Section 2: Housing Conditions,,,Actual,2nd level admin area,,
Public Health Facility (NHPC),3,Data Series,,,,,Section 3: Community services,,,None,2nd level admin area,,
Private Health Facility (NHPC),3,Data Series,,,,,Section 3: Community services,,,None,2nd level admin area,,
Public Primary School (NHPC),3,Data Series,,,,,Section 3: Community services,,,None,2nd level admin area,,
Private Primary School (NHPC),3,Data Series,,,,,Section 3: Community services,,,None,2nd level admin area,,
Public Secondary School (NHPC),3,Data Series,,,,,Section 3: Community services,,,None,2nd level admin area,,
Private Secondary School (NHPC),3,Data Series,,,,,Section 3: Community services,,,None,2nd level admin area,,
Police Station/Police Post (NHPC),3,Data Series,,,,,Section 3: Community services,,,None,2nd level admin area,,
Energy for lighting (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Energy for cooking (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Drinking water source (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Drinking water source distance (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Toilet facility type (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Toilet facility sharing (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Solid waste disposal method (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Bathroom  (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Kitchen (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Assets owned (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Information sources (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Postal services usage (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Mosquito nets ownership (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Mosquito nets source (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Livelihood source (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Remittances received (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Remittances - country of origin (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Bank account functioning (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Meals for under 5 (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Soap usage (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Sugar usage (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Salt usage (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Clothing sets owned (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Shoes pairs owned (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Blankets for children (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Household based enterprise (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Enterprise type (NHPC),3,Data Series,,,,,Section 4: Household characteristics,,,Actual,2nd level admin area,,
Agricultural activities (NHPC),3,Data Series,,,,,Section 5: Agriculture,,,Actual,2nd level admin area,,
Production use (NHPC),3,Data Series,,,,,Section 5: Agriculture,,,Actual,2nd level admin area,,
Crops grown (NHPC),3,Data Series,,,,,Section 5: Agriculture,,,Actual,2nd level admin area,,
Farm ownership (NHPC),3,Data Series,,,,,Section 5: Agriculture,,,Actual,2nd level admin area,,
Irrigation use (NHPC),3,Data Series,,,,,Section 5: Agriculture,,,Actual,2nd level admin area,,
Land ownership (NHPC),3,Data Series,,,,,Section 5: Agriculture,,,Actual,2nd level admin area,,
Mortality (NHPC),3,Data Series,,,,,Section 6: Deaths,,,Actual,2nd level admin area,,
Deceased identification (NHPC),3,Data Series,,,,,Section 6: Deaths,,,Actual,2nd level admin area,,
Deceased's sex (NHPC),3,Data Series,,,,,Section 6: Deaths,,,Actual,2nd level admin area,,
Deceased's age at death (NHPC),3,Data Series,,,,,Section 6: Deaths,,,Actual,2nd level admin area,,
Cause of death (NHPC),3,Data Series,,,,,Section 6: Deaths,,,Actual,2nd level admin area,,
Pregnant mothers mortality (NHPC),3,Data Series,,,,,Section 6: Deaths (Females 12 to 54 years),,,Actual,2nd level admin area,,
Maternal mortality - during birth (NHPC),3,Data Series,,,,,Section 6: Deaths (Females 12 to 54 years),,,Actual,2nd level admin area,,
Maternal mortality - within 6 weeks after delivery (NHPC),3,Data Series,,,,,Section 6: Deaths (Females 12 to 54 years),,,Actual,2nd level admin area,,
Smoking frequency (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Drinking water source (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Water source location (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Time to water source (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Safe drinking water usage (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Safe drinking water process (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Toilet facility used (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Toilet facility sharing (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Toilet facility sharing size (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Toilet facility hand washing equipment (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Assets ownership (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Fuel for cooking (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Cooking area location (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Kitchen ownership (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
House floor material (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
House roof material (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
House wall material (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Size of rooms in the house (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Household assets owned (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Agricultural land ownership (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Size of agricultural land owned (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Livestock ownership (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Types of livestock owned (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Spraying against mosquitoes (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Who sprayed against mosquitoes (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Mosquito nets ownership (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Number of mosquito nets owned (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Mosquito nets observed in the house (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Mosquito nets ownership period (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Owned mosquito nets brand (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Ever soaked mosquito nets in a mosquito repelant liquid (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Period the mosquito nets got soaked in a mosquito repelant liquid (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Sslept under a mosquito net the previous night (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Who slept under a mosquito net the previous night (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Handwashing equipment (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Presence of water for handwashing (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Cleansing agent for handwashing (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Presence of salt (UDHS),3,Data Series,,,,,HOUSEHOLD QUESTIONNAIRE; HOUSEHOLD CHARACTERISTICS,,,Actual,1st level admin area,,
Ever attended school (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Highest school grade completed (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Highest year at the completed school grade  (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Highest school grade completed 2 (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Ability to read and write (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Newspaper or magazine reading frequency (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Radio listening frequency (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Television watching frequency (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Religion (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Tribe (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Movement away from home for morethan a night (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Movement away from home for morethan a month (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 1: BACKGROUND,,,Actual,1st level admin area,,
Ever given birth (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Presence of children living with their mother (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Number of sons living with their mother (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Number of daughters living with their mother (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Presence of children not living with their mother (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Number of sons not living with their mother (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Number of daughters not living with their mother (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Children mortality (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Children mortality - male (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Children mortality - female (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Children ever born (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Number of live births (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Pregnant (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Length of the pregnancy (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Did the pregnant woman want to get pregnant (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Did the pregnant woman want more children (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Ever had a miscarriage (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Latest miscarriage (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Length of the pregnancy when it ended (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Counselling when the pregnancy ended (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Other non live births in the past 5 years (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Length of non-live birth pregnancy (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Non live births before 2006 (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Period when the non-live birth got terminated before 2006 (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Last menstrual period (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Pregnancy during menstrual period (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 2: REPRODUCTION,,,Actual,1st level admin area,,
Family planning methods knowledge (UDHS),3,Data Series,,,,,WOMEN'S QUESTIONNAIRE; SECTION 3: CONTRACEPTION,,,Actual,1st level admin area,,
